EXPECTED_START_DATE,GRADUATION_DATE,ENROLL_COUNT,NUMBER_AVERAGE,MINUTES_ATTENDED,HOURS_ATTEMPTED,HOURS_EARNED,AR_BALANCE_AMOUNT,MINUTES_ABSENT,DAYS_ABSENT,MINUTES_MAKEUP,REENTRY_NUMBER,PROGRAM_GROUP,BIRTH_DATE,LAST_ACTIVITY_DATE,MOD_NUMBER,COHORT_YEAR,CUMMULATIVE_GPA,CUMMULATIVE_GPA_POINTS,CUMMULATIVE_GPA_CREDITS,AR_BALANCE,ENROLLMENT_GPA,CREDITS_ATTEMPTED,CREDITS_EARNED,CREDITS_REQUIRED,CREDITS_LEFT,ENROLLMENT_COUNT,MODS_ATTENDED_COUNT,HS_GRADUATED_FLAG,DISABLED_FLAG,HISPANIC_FLAG,VETERAN_FLAG,STATUS_DESCRIPTION,IN_SCHOOL_FLAG,SIMPLE_STATUS_DESCRIPTION
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,8/9/1991,12/10/2014,13,2020,,,,0,0,0,0,180,180,2,0,0,0,1,1,Application Cancelled,0,Other
,7/25/2016,1,0,,0,0,0,,0,,0,GAGAA,11/30/1950,11/3/2015,2,2018,0,,,0,0,0,0,99.5,99.5,4,0,0,0,0,1,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,7/25/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,8/14/1978,4/7/2015,4,2018,0,,,0,0,0,0,97,97,4,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,7/22/2018,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,3/22/1986,1/21/2015,1,2018,0,,,0,0,0,0,97,97,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,1/12/1995,4/8/2015,4,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,9/5/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,8/8/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,8/2/1993,,5,2018,,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,9/12/1973,1/19/2015,1,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,7/19/1969,4/10/2015,4,2020,,,,0,0,0,0,180,180,3,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,4/11/2021,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,HSHMB,9/25/1966,5/11/2016,1,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,7/9/1995,8/5/2014,9,2017,,,,0,0,0,0,97,97,2,0,0,0,1,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBAM,1/19/1981,9/23/2015,10,2018,,,,0,0,0,0,60,60,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBAB,12/18/1986,6/29/2015,7,2020,0,,,0,0,0,0,182,182,4,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,3/7/2016,1,0,,0,0,-2110,,0,,0,MSMSA,5/12/1982,12/7/2016,8,2017,2.25,280.95,125,0,2.25,151.5,121,100.5,-20.5,5,47,0,0,0,0,Application Cancelled,0,Other
,8/29/2021,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,4/14/1988,3/19/2015,3,2018,,,,0,0,0,0,97,97,3,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,8/29/1990,2/6/2015,1,2018,0,,,0,0,0,0,97,97,3,0,0,0,0,1,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,8/21/2017,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,1/29/1975,6/2/2015,6,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSISM,9/19/1991,8/14/2015,2,2017,0,,,0,0,0,0,60,60,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,11/13/2017,1,53,4410,120,40,0,750,0,0,0,MSMSA,8/27/1987,1/27/2017,4,2019,1.86,114.3,61.5,0,1.99,64.5,33.5,100.5,67,6,23,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,4/25/1986,2/3/2015,3,2018,,,,0,0,0,0,90.5,90.5,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,7/13/1981,12/15/2016,8,2020,0,,,0,0,0,0,97,97,6,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,GAGAA,2/1/1992,3/19/2015,3,2018,0,,,0,0,0,0,99.5,99.5,2,0,0,0,1,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,11/17/1990,7/17/2015,12,2020,0,0,0,0,0,0,0,180,180,2,1,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,12/21/1993,9/30/2014,10,2018,,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,10/31/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,850,,0,,0,BUBMA,6/28/1982,11/18/2015,4,2018,0,,,0,0,0,0,97,97,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,GAGAA,9/22/1992,3/16/2015,3,2018,,,,0,0,0,0,99.5,99.5,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,2/25/1981,10/1/2014,11,2018,,,,0,0,0,0,97,97,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,2/8/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,1/23/2017,1,0,,0,0,0,,0,,0,RTRCB,5/9/1986,5/18/2018,4,2018,2.75,212,77,0,0,0,0,96,96,3,51,0,0,1,0,Application Cancelled,0,Other
,7/25/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,2/15/1990,5/27/2015,4,2018,,,,0,0,0,0,90.5,90.5,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,11/6/1990,4/23/2015,5,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,RTRTA,7/5/1984,1/13/2015,1,2019,0.95,37.8,40,0,0,0,0,113,113,3,15,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,GAWDB,5/26/1957,7/2/2015,7,2020,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,9/5/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,4/4/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,GAGAA,7/13/1989,12/25/2019,11,2019,3.07,315,102.5,0,3.07,120.5,99.5,99.5,0,4,37,0,0,1,0,Pending Applicant - Portal Only,0,Other
,12/25/2017,1,0,,0,0,850,,0,,0,CSCSB,1/26/1977,3/4/2015,2,2020,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,RTRTA,,12/15/2014,1,2019,,,,0,0,0,0,113,113,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,HSHMB,3/4/1984,1/26/2015,1,2020,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,12/19/2021,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,5/24/2020,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,4/6/1993,7/17/2014,8,2019,,,,0,0,0,0,180,180,3,0,0,0,0,0,zRe-Apply,0,Unknown
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,MSMAA,1/6/1980,9/22/2020,11,2023,0,,,0,0,0,0,95,95,3,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,3/30/1996,7/31/2014,9,2019,,,,0,0,0,0,180,180,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,7/10/2017,1,0,,0,0,-850,,0,,0,BUBMA,8/5/1964,3/12/2021,6,2018,0,,,0,0,0,0,97,97,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,GAWDB,3/14/1977,6/4/2015,6,2020,,,,0,0,0,0,180,180,3,0,0,0,0,0,zRe-Apply,0,Unknown
,,1,0,,0,0,0,,0,,0,GAGAA,9/2/1971,5/19/2015,6,2018,,,,0,0,0,0,99.5,99.5,4,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,RTRTA,9/7/1995,1/29/2021,11,2019,3.27,157,48,0,3.27,50,45,113,68,2,18,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBAB,11/17/1979,4/8/2015,4,2020,,,,0,0,0,0,182,182,4,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,HSHIB,2/27/1961,3/24/2015,4,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,7/5/1982,10/6/2014,11,2018,,,,0,0,0,0,97,97,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,RTRTA,9/1/1969,11/17/2014,13,2018,,,,0,0,0,0,113,113,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,HSHMB,3/8/1966,11/4/2015,8,2021,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Applicant,0,Other
,5/24/2020,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,8/31/1962,12/12/2014,13,2018,,,,0,0,0,0,97,97,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,10/2/1968,11/18/2014,13,2018,,,,0,0,0,0,97,97,4,0,0,0,0,0,zRe-Apply,0,Unknown
,,1,0,,0,0,0,,0,,0,CSCSB,11/21/1987,6/22/2016,6,2021,0,,,0,0,0,0,180,180,3,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,8/31/1972,11/14/2016,12,2020,0,,,0,0,0,0,97,97,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBAB,1/30/1994,5/21/2015,6,2020,,,,0,0,0,0,182,182,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,3/14/1972,,12,2019,,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,GAGAB,12/18/1979,4/24/2015,5,2020,,,,0,0,0,0,183,183,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,12/6/2020,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,7/25/2016,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,3/19/2018,1,0,,0,0,1050,,0,,0,CSCSB,1/21/1981,11/18/2015,5,2020,0,,,0,0,0,0,180,180,2,0,0,1,0,1,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,6/13/1984,6/30/2015,7,2018,,,,0,0,0,0,97,97,3,0,0,0,0,0,Applicant,0,Other
,12/12/2016,1,0,,0,0,0,,0,,0,MSMSA,7/10/1990,11/18/2015,5,2018,0,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,BUBAB,7/24/1961,7/1/2014,7,2019,0,,,0,0,0,0,182,182,2,0,0,0,0,1,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,GAGAB,6/1/1991,5/14/2015,6,2020,,,,0,0,0,0,183,183,3,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,4/10/1995,5/21/2015,6,2018,,,,0,0,0,0,97,97,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,5/21/1996,12/8/2015,13,2020,,,,0,0,0,0,180,180,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,9/22/1994,4/28/2015,5,2018,,,,0,0,0,0,90.5,90.5,2,0,0,0,1,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,4/18/2016,1,0,0,0,0,-850,0,0,0,0,BUBMA,4/25/1984,8/17/2017,1,2018,0,,,0,0,0,0,97,97,2,0,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,HSHSB,2/26/1990,5/15/2015,7,2018,,,,0,0,0,0,92,92,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,6/18/1987,8/3/2015,12,2020,,,,0,0,0,0,180,180,3,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,8/5/1992,2/2/2015,2,2018,,,,0,0,0,0,90.5,90.5,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,6/13/2016,1,0,0,0,0,0,,0,,0,RTRTA,6/27/1974,,12,2016,2.57,151.5,59,0,2.57,59,45,112,67,2,17,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,4/4/2016,1,7,420,40,0,0,0,0,0,0,GAGAA,7/9/1989,5/11/2017,9,2017,2.18,85,39,0,2.64,23.5,15.5,99.5,84,5,15,0,0,0,0,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,6/30/1981,8/31/2017,12,2020,,,,0,0,0,0,180,180,3,0,0,0,0,1,zRe-Apply,0,Unknown
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,CSCSB,11/30/1980,12/4/2014,13,2020,,,,0,0,0,0,180,180,3,0,0,0,1,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,6/3/1990,5/19/2015,6,2018,,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Applicant,0,Other
,12/22/2019,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
,,1,0,,0,0,0,,0,,0,MSMSA,9/27/1988,9/21/2015,10,2019,,,,0,0,0,0,90.5,90.5,2,0,0,0,0,0,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,8/28/1966,2/17/2021,12,2017,0,,,0,0,0,0,97,97,3,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,11/2/1977,9/21/2015,10,2019,,,,0,0,0,0,97,97,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,BUBMA,,4/6/2015,4,2018,,,,0,0,0,0,97,97,2,0,0,0,0,0,Applicant,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
,,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Pending Applicant - Portal Only,0,Other
